network vertex degree correlation:
0	223	85.06
1	1	223
2	2016	14.52
3	2390	12.9
4	201	33.84
5	5	101.5
6	479	60.28
7	103	8.92
8	60	11.62
9	16	126.81
10	423	66.58
11	523	51.56
12	204	110.46
13	303	70.67
14	1713	18.54
15	529	42.44
16	25	134.12
17	146	151.14
18	259	56.76
19	424	60.43
20	288	69.82
21	140	83.8
22	1298	26.88
23	284	58.54
24	497	50.16
25	100	206.45
26	697	50.31
27	142	108.81
28	115	124.29
29	64	72.72
30	45	124.64
31	194	70.29
32	15	491.27
33	91	116.99
34	116	215.39
35	212	132.77
36	159	120.09
37	295	80.06
38	590	54.25
39	764	38.11
40	87	17.51
41	229	111.52
42	353	75.93
43	6	157
44	169	95.87
45	206	121.65
46	1	90
47	90	53.84
48	52	193.02
49	32	145.26
50	532	47.23
51	36	23.69
52	286	78.69
53	2	2051.5
54	1210	21.18
55	755	34.09
56	62	116.3
57	276	61.75
58	1243	24.26
59	3	847.67
60	209	83.47
61	3	688
62	178	74.65
63	362	69.28
64	3	464.33
65	48	374.51
66	1	48
67	7	53.86
68	165	27.38
69	37	121.96
70	5	35.4
71	74	21.54
72	36	25
73	40	91.09
74	7	14.71
75	2	1657
76	2	667
77	67	167.71
78	36	168.62
79	77	161.64
80	2	687.5
81	1	1298
82	57	159.04
83	2	1390
84	5	305
85	68	156.18
86	4	905.25
87	2	1031
88	2	1031
89	2	1270.5
90	2	897.5
91	2	657.5
92	17	149.83
93	2	1254
94	2	1254
95	2	1844
96	62	133.96
97	7	316
98	311	32.83
99	2	804.5
100	91	80.91
101	3	435.67
102	61	142.65
103	15	266.4
104	2	9
105	46	61.1
106	10	38.1
107	14	21.36
108	22	25
109	3	1112.67
110	2	736.5
111	175	20.95
112	3	666.33
113	2	915
114	5	570
115	2	997.5
116	4	1421.25
117	1	311
118	2	1844
119	2	1270.5
120	2	1270.5
121	23	314.05
122	10	503.7
123	2	682.5
124	2	157
125	2	736.5
126	17	354.12
127	538	38.62
128	361	59.86
129	3	837
130	2	655
131	2	1026.5
132	1	1298
133	3	857.67
134	2	606
135	2	650
136	6	649.17
137	3	849
138	2	997.5
139	22	379.95
140	5	660
141	2	1270.5
142	9	472.62
143	4	95.75
144	3	1278
145	2	1274
146	8	804.57
147	2	2203
148	2	2203
149	5	620.25
150	26	12.25
151	2	1390
152	2	1864.5
153	2	2203
154	2	2203
155	2	1106.5
156	197	66.99
157	658	33.01
158	2	334
159	10	611.5
160	176	35.48
161	1	176
162	2	1613
163	2	1390
164	2	1657
165	34	266.36
166	2	1041.5
167	2	1385.5
168	2	1864.5
169	2	1864.5
170	2	1013.5
171	1	2016
172	5	767
173	26	17
174	5	9
175	2	1009
176	2	1337
177	7	445.4
178	14	113.15
179	113	74.1
180	2	1864.5
181	2	2203
182	1	2016
183	5	435
184	25	363.32
185	2	2203
186	28	305.5
187	4	535.75
188	132	115.41
189	2	1074
190	2	1096
191	1	1713
192	2	1385.5
193	5	882.6
194	5	557.2
195	3	1359.33
196	2	90.5
197	3	620
198	4	1012
199	2	1337
200	2	1864.5
201	14	134.38
202	2	1015
203	1	2016
204	2	1613
205	46	203.64
206	2	1031
207	2	1657
208	2	1256.5
209	4	1121.25
210	9	896.22
211	2	2203
212	9	255.43
213	12	726
214	3	1872
215	2	2203
216	1	2016
217	1	2016
218	125	92.41
219	8	24
220	2	1012
221	2	1009.5
222	2	1629.5
223	32	151.28
224	2	1024
225	1	2016
226	3	838.33
227	2	1011
228	23	130.2
229	6	14.6
230	1	2016
231	1	2016
232	2	1274
233	2	1011.5
234	7	476.29
235	34	257.38
236	23	3.85
237	1	23
238	10	245.62
239	1	10
240	34	61.46
241	2	1864.5
242	1	2016
243	1	2016
244	2	1385.5
245	1	1243
246	3	1252.67
247	2	1613
248	2	1864.5
249	2	1657
250	1	2390
251	2	2203
252	2	1613
253	2	2203
254	1	2016
255	2	2203
256	1	2016
257	2	1128
258	5	999
259	2	2203
260	3	2039.67
261	1	2016
262	2	2203
263	2	1864.5
264	1	2016
265	1	2016
266	1	2016
267	2	1337
268	1	2016
269	2	1337
270	3	1246.67
271	11	682.89
272	4	1238
273	2	1864.5
274	1	2016
275	2	1079
276	1	2016
277	2	2203
278	2	1864.5
279	4	1532
280	2	1864.5
281	2	1010
282	4	866.75
283	2	1613
284	18	332.35
285	2	11.5
286	43	273.24
287	2	1029.5
288	12	5.4
289	2	1014
290	5	1383.8
291	1	2016
292	2	1009
293	28	64.27
294	3	847
295	268	50.9
296	1	2016
297	3	1872
298	4	2203
299	1	4
300	4	830
301	2	35.5
302	1	2016
303	1	1243
304	2	1026.5
305	2	1337
306	2	1337
307	2	1009
308	2	857.5
309	2	1020
310	24	310
311	11	368.73
312	3	679
313	10	581.38
314	1	2016
315	3	1883
316	2	1096
317	1	2016
318	2	2203
319	2	1095.5
320	1	2016
321	1	2016
322	2	2203
323	1	2016
324	2	1020.5
325	25	234.32
326	19	145.87
327	2	1017.5
328	2	1613
329	5	634.6
330	2	2203
331	2	1077
332	138	76.71
333	1	2016
334	2	1337
335	1	2016
336	4	1572
337	2	1385.5
338	17	149
339	2	1016.5
340	2	1337
341	2	1337
342	2	2203
343	18	120.58
344	3	1474.67
345	2	391
346	2	1613
347	2	1864.5
348	2	2203
349	2	1657
350	2	1864.5
351	8	740.67
352	2	1613
353	3	2039.67
354	43	207.75
355	8	647.57
356	2	1199
357	2	2203
358	1	755
359	2	1864.5
360	2	1337
361	2	1274
362	1	2016
363	2	2203
364	2	1019.5
365	4	566
366	2	2203
367	2	1390
368	11	291.43
369	2	2203
370	49	268.02
371	9	458.38
372	2	1012.5
373	2	2203
374	1	2016
375	2	1274
376	21	9.88
377	1	21
378	2	1864.5
379	1	497
380	2	1012
381	3	1068.67
382	3	1469.67
383	2	2203
384	3	1883
385	2	2203
386	4	1662.75
387	26	536.5
388	4	1021
389	2	1010
390	2	2203
391	3	673.67
392	3	50.67
393	13	326.25
394	2	1014.5
395	51	217.02
396	2	26.5
397	2	1009.5
398	3	18.33
399	2	240.5
400	2	1041.5
401	1	755
402	2	2203
403	2	2203
404	2	2203
405	10	743.11
406	2	1013
407	2	1013.5
408	11	450.18
409	3	1610
410	1	2016
411	2	1629.5
412	1	2016
413	2	1077
414	2	1106.5
415	2	1629.5
416	1	2016
417	1	132
418	2	1613
419	2	857.5
420	2	1009
421	2	1009.5
422	1	2016
423	2	1013.5
424	2	1106.5
425	2	1264
426	65	137.14
427	2	1018
428	20	361.07
429	4	670.5
430	11	395.55
431	3	934.33
432	2	2203
433	1	1243
434	22	403.59
435	1	2016
436	2	1613
437	2	857.5
438	2	1009
439	1	2390
440	2	2203
441	2	2203
442	1	2016
443	21	555.74
444	1	21
445	1	176
446	7	806.57
447	3	929
448	16	118.5
449	2	2203
450	2	2203
451	2	1864.5
452	2	2203
453	48	335.52
454	2	1032
455	2	1029.5
456	5	408.4
457	4	858.5
458	2	1864.5
459	2	1012
460	8	345.17
461	2	1042
462	2	1337
463	4	191.25
464	2	1010
465	6	554
