0	6	1.67
1	8	1
2	4	0.5
3	3	0.67
4	1	0
5	4	1.5
6	6	2.67
7	5	0.8
8	6	1.33
9	7	3.14
10	5	1.6
11	1	0
12	1	0
13	8	3.5
14	12	2.83
15	7	1.43
16	6	3
17	9	1.78
18	7	3.14
19	4	1.5
20	9	1.11
21	6	2.67
22	1	0
23	3	0.67
24	6	2.67
25	3	1.33
26	3	1.33
27	5	1.6
28	5	1.2
29	9	2
30	5	1.2
31	1	0
32	3	0.67
33	10	3
34	5	1.2
35	1	0
36	7	0.29
37	11	2.36
38	8	2
39	2	0
40	8	1.75
41	5	2.4
42	6	1.67
43	7	1.43
44	4	0.5
45	11	3.09
46	2	0
47	6	2
48	1	0
49	2	0
50	7	1.43
51	10	2.2
52	4	1
53	2	0
54	7	2.29
55	2	0
56	2	0
57	9	2.89
58	1	0
59	5	1.2
60	1	0
61	3	0
Average = 1.31
